Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
Ba2HoNbO6,2.80638689,0.384622177,0.266519522,0.217525275,0.077956684,0.099620244,215.1020199,13.81811019,125.3162004,0.16013894,0.912941333,55.12866694,0.35414544,5.512866694,32.889,3.2889,0.21127827,0,0,155.6667424,628.4871,4.037388399,15.56667424,0.4067,38,-
