Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
NdBO3,2.357546818,0.399095883,0.445537032,0.237214474,0.169038999,0.182350173,272.8627122,23.29705633,61.07608262,0.222174166,0.992866667,22.25504198,0.380027716,4.451008396,9.997,1.9994,0.17070905,1.306783722,0,58.56162865,203.0492,3.467273788,11.71232573,0.044,11,-
