Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
Li2TiGeO5,2.039364252,0.290606828,0.529702583,0.399106535,0.257227816,0.254967341,328.6856107,29.30531391,57.56805151,0.275071248,0.916186111,39.06884557,0.387038132,4.340982841,16.054,1.783777778,0.159040025,0.993153159,0,100.9431431,214.386,2.123829251,11.21590479,0.2716,9.43,-
