Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
NaMg4V3O12,2.107579581,0.28416542,0.512631632,0.397538196,0.215783282,0.240495762,261.023213,22.01672296,110.0214699,0.289738153,0.947447,90.49881083,0.381668592,4.524940542,40.0228,2.00114,0.168791674,5.909140521,0,237.1135918,465.027,1.961199257,11.85567959,0.2253,12.5,116
