Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
Ba2TbNbO6,2.512748817,0.406781149,0.426263057,0.238738841,0.146626931,0.113545279,307.5506829,19.56622607,160.0526182,0.168242117,0.906859333,55.22082033,0.351312195,5.522082033,33.1616,3.31616,0.210972499,1.21309448,0,157.1844677,622.4821,3.960201088,15.71844677,0.3528,39,-
