Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
PrTaTiO6,2.203056898,0.251283453,0.573771117,0.204052404,0.216204048,0.119382907,346.5066493,27.33324077,83.78842988,0.201557166,0.971622593,44.2797005,0.388098281,4.919966722,22.6532,2.517022222,0.198548497,2.337052005,0,114.0940392,465.719,4.081887216,12.67711547,0.1168,45.8,-66.0000001
