Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
Ba2SmSbO6,2.160951543,0.138613667,0.674545279,0.103404238,0.333388685,0.132973996,322.0858356,20.09128933,88.55465224,0.174836198,0.977793333,55.8700828,0.348510203,5.58700828,32.723,3.2723,0.204121755,0,0,160.3111828,642.7704,4.009516921,16.03111828,0.9013,20.7,-49.99999995
