Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
Ba3LaNb3O12,2.683360954,0.376000067,0.331219906,0.256992582,0.107337804,0.136597984,276.8138749,19.113082,156.0717928,0.240616107,0.947251579,103.249488,0.375212393,5.434183579,58.6827,3.088563158,0.213255065,10.46572156,14.14213562,275.1761135,1021.5985,3.712526087,14.48295334,0.4511,43.5,-
