Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
Li2Mg2(WO4)3,2.062536718,0.14672162,0.501292869,0.463220331,0.223200001,0.300866095,306.2349265,23.39141123,144.9010559,0.407085704,0.893037719,86.03774934,0.345889313,4.528302597,41.0086,2.158347368,0.164862942,6.456568496,14.41512353,248.74359,806.0048,3.240303801,13.09176789,0.3851,8.4,145.6
