Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
Ba(La0.5Nb0.5)O3,2.473329746,0.351529707,0.488594476,0.230429933,0.175316452,0.115644061,337.6647455,20.97133735,152.7631506,0.20982301,0.923648667,27.08890579,0.336482022,5.417781158,17.43255,3.48651,0.216536604,1.172160009,0.164048773,80.50625,301.23115,3.741711358,16.10125,0.2234,37.4,-
