Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
CeVO4,2.269616652,0.290480824,0.612699466,0.262653295,0.244836693,0.16951189,381.1315633,26.08566878,23.53873503,0.25377751,1.034466667,29.06182595,0.331511582,4.843637658,16.1837,2.697283333,0.184609322,0.371640239,0,87.66458698,255.0551,2.909442784,14.6107645,0.5884,12.3,-
