Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
Ca2P2O7,2.320485455,0.409361459,0.440233636,0.409590017,0.197652256,0.295741989,252.7177682,19.43820224,152.7452229,0.349076781,0.997778182,50.97757592,0.356456726,4.634325084,21.9065,1.9915,0.153179494,3.457079153,10.70159015,143.0119625,254.0994,1.776770247,13.0010875,0.0752,7.8,106
