Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
Bi2Mo2O9,2.206413883,0.289446559,0.702871332,0.403536818,0.321763406,0.277532175,386.1801158,24.9604096,95.50775968,0.429589582,0.901141667,64.3607604,0.319992363,4.950827723,42.4044,3.261876923,0.210828525,2.659454771,20.98654799,201.1321764,753.8354,3.74796024,15.47170588,0.3548,38,-61.99999992
