Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
BaTi(BO3)2,2.234096299,0.567007881,0.527340767,0.289303115,0.224389715,0.200078751,262.2932285,20.98199517,97.2993391,0.252110673,0.969755,44.04512825,0.352336457,4.404512825,21.0483,2.10483,0.168374659,5.536160281,14.14213562,125.0087165,302.8124,2.422330287,12.50087165,0.0834,11.5,-
