Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
BaNd2ZnO5,2.648189929,0.349157062,0.3088195,0.159219483,0.091420032,0.073512909,198.4769824,13.11350127,46.69192784,0.107413198,0.892688889,47.49250253,0.348651116,5.276944726,27.4993,3.055477778,0.201877373,2.302643264,0,136.2178418,571.194,4.193239243,15.13531576,0.272,22.6,-9.19999995
