Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
La4Ti9O24,2.264266674,0.3062411,0.501696926,0.183022926,0.175990066,0.093695594,329.5227414,26.00556727,43.32327261,0.189353368,0.961396396,179.4352029,0.38272503,4.849600078,90.7995,2.454040541,0.193670143,10.0673226,0,468.8358191,1370.4106,2.923007467,12.67123835,0.1879,37,-29.99999996
