Composite,blm_x,blsd_x,sm_x,ssd_x,com_x,cosd_x,Em_x,Ev_x,Esd_x,bvsdm_x,devvm_x,vi_x,pd_x,via_x,pm_x,pa_x,pv_x,lsd_x,asd_x,vm_x,m_x,d_x,va_x,GII_x,k,TCC
SrZrO3,2.291221528,0.23365264,0.493832819,0.176152209,0.171241133,0.085849417,329.4694959,23.68410151,123.880942,0.1574093,0.90909,25.69403868,0.369406108,5.138807736,13.5847,2.71694,0.195308772,1.129101239,0,69.55499151,226.8422,3.261336032,13.9109983,0.2221,30,134
